cycle,F_total,Theta_NM,Theta_sum,Theta_shape,B_rms,S_pred,du_rms,du_max,U_overlap,max_overlap,radius_ratio,Lx,Ly,shear,accepted_cycle,ran_box,ran_surgery
164,2.08844006380673394e-02,5.57316140914394520e-02,4.51604846175458069e-02,3.35007268600671163e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32006677337402079e-01,1.82167291053702884e-01,3.99951637662866810e+00,3.24543955778165483e+01,3.31791820709565002e+01,0.00000000000000000e+00,1,0,0
165,2.08861793334224645e-02,5.57237003683052554e-02,4.51604846175458069e-02,3.34922955894411470e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32064844696597472e-01,1.82101265676642310e-01,3.99951637662866810e+00,3.24546506680069058e+01,3.31789212860244049e+01,0.00000000000000000e+00,1,1,0
166,2.08879722337797502e-02,5.57159673277530035e-02,4.51604846175458000e-02,3.34842749823076810e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32122190414131269e-01,1.82047244976974776e-01,3.99951637662866810e+00,3.24546506680069058e+01,3.31789212860244049e+01,0.00000000000000000e+00,1,0,0
167,2.08897460874681550e-02,5.57085801059960598e-02,4.51604846175458277e-02,3.34766011893411139e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32178221243923433e-01,1.81995620724706875e-01,3.99951637662866810e+00,3.24546506680069058e+01,3.31789212860244049e+01,0.00000000000000000e+00,1,0,0
168,2.08914868868784673e-02,5.57013725239964216e-02,4.51604846175457930e-02,3.34691652203921719e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32232949497741181e-01,1.81945979935501656e-01,3.99951637662866810e+00,3.24546506680069058e+01,3.31789212860244049e+01,0.00000000000000000e+00,1,0,0
169,2.08931707824338737e-02,5.56944595738656165e-02,4.51604846175458138e-02,3.34619008159070183e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32286075982301643e-01,1.81898089869373170e-01,3.99951637662866810e+00,3.24546506680069058e+01,3.31789212860244049e+01,0.00000000000000000e+00,1,0,0
170,2.08948087335383489e-02,5.56877043676980502e-02,4.51604846175458069e-02,3.34547766859452159e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32337903928676570e-01,1.81862058201811783e-01,3.99951637662866810e+00,3.24544134141419889e+01,3.31791638363120498e+01,0.00000000000000000e+00,1,1,1
171,2.08965174547871835e-02,5.56810988404080678e-02,4.51604846175458208e-02,3.34478624597136093e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32390581552955089e-01,1.81818000394655011e-01,3.99951637662866810e+00,3.24544134141419889e+01,3.31791638363120498e+01,0.00000000000000000e+00,1,0,0
172,2.08983577727279712e-02,5.56747048563998245e-02,4.51604846175458277e-02,3.34413051359550087e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32444932468885512e-01,1.81774706441869105e-01,3.99951637662866810e+00,3.24544134141419889e+01,3.31791638363120498e+01,0.00000000000000000e+00,1,0,0
173,2.09002568295804832e-02,5.56686644293654040e-02,4.51604846175458069e-02,3.34348589499011625e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32500157453786416e-01,1.81732441316619253e-01,3.99951637662866810e+00,3.24544134141419889e+01,3.31791638363120498e+01,0.00000000000000000e+00,1,0,0
174,2.09021754329674070e-02,5.56628900968243398e-02,4.51604846175458138e-02,3.34285890441799460e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32555298622129569e-01,1.81691334065758880e-01,3.99951637662866810e+00,3.24544134141419889e+01,3.31791638363120498e+01,0.00000000000000000e+00,1,0,0
175,2.09041116764826576e-02,5.56572928934141176e-02,4.51604846175458208e-02,3.34226823357876637e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32609818331062401e-01,1.81654408124832356e-01,3.99951637662866810e+00,3.24543448432431205e+01,3.31792339386388377e+01,0.00000000000000000e+00,1,1,0
176,2.09060396385972701e-02,5.56518743520751438e-02,4.51604846175458208e-02,3.34170962720662865e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32663312423851665e-01,1.81615966641617721e-01,3.99951637662866810e+00,3.24543448432431205e+01,3.31792339386388377e+01,0.00000000000000000e+00,1,0,0
177,2.09079650086114559e-02,5.56468222181141156e-02,4.51604846175458485e-02,3.34118561742848402e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32715827433953393e-01,1.81578586334694370e-01,3.99951637662866810e+00,3.24543448432431205e+01,3.31792339386388377e+01,0.00000000000000000e+00,1,0,0
178,2.09098806761852558e-02,5.56419451466542425e-02,4.51604846175458000e-02,3.34069277784042190e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32767313162212697e-01,1.81542351519107248e-01,3.99951637662866810e+00,3.24543448432431205e+01,3.31792339386388377e+01,0.00000000000000000e+00,1,0,0
179,2.09117832179661380e-02,5.56371737744801656e-02,4.51604846175458138e-02,3.34022890096869335e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32817760498024806e-01,1.81507286874633245e-01,3.99951637662866810e+00,3.24543448432431205e+01,3.31792339386388377e+01,0.00000000000000000e+00,1,0,0
180,2.09136459401871762e-02,5.56324692241910515e-02,4.51604846175458277e-02,3.33977126154006640e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32867243068275920e-01,1.81485098575980608e-01,3.99951637662866810e+00,3.24540739268911977e+01,3.31795109083973472e+01,0.00000000000000000e+00,1,1,1
181,2.09154634039315293e-02,5.56279800265243596e-02,4.51604846175458208e-02,3.33933754754773340e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32915179634950265e-01,1.81453161735124713e-01,3.99951637662866810e+00,3.24540739268911977e+01,3.31795109083973472e+01,0.00000000000000000e+00,1,0,0
182,2.09172563874883699e-02,5.56237992295865805e-02,4.51604846175458277e-02,3.33891702473406923e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.32962272739699472e-01,1.81421630142779566e-01,3.99951637662866810e+00,3.24540739268911977e+01,3.31795109083973472e+01,0.00000000000000000e+00,1,0,0
183,2.09190377223206006e-02,5.56197272752400260e-02,4.51604846175457930e-02,3.33851969907513896e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33008511904129167e-01,1.81390859175778241e-01,3.99951637662866810e+00,3.24540739268911977e+01,3.31795109083973472e+01,0.00000000000000000e+00,1,0,0
184,2.09208104606423279e-02,5.56157360155718206e-02,4.51604846175458138e-02,3.33814789600802991e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33053896292523355e-01,1.81361002688266604e-01,3.99951637662866810e+00,3.24540739268911977e+01,3.31795109083973472e+01,0.00000000000000000e+00,1,0,0
185,2.09225519827005504e-02,5.56117970878736156e-02,4.51604846175458000e-02,3.33778298662283299e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33098471173023880e-01,1.81340735393979990e-01,3.99951637662866810e+00,3.24538745957873047e+01,3.31797146963461955e+01,0.00000000000000000e+00,1,1,0
186,2.09242681715392162e-02,5.56079746301291478e-02,4.51604846175457930e-02,3.33742620585624830e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33142321294808363e-01,1.81313428417296141e-01,3.99951637662866810e+00,3.24538745957873047e+01,3.31797146963461955e+01,0.00000000000000000e+00,1,0,0
187,2.09260043245183339e-02,5.56042530352348144e-02,4.51604846175458277e-02,3.33707540236845915e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33186410108164355e-01,1.81286542725295652e-01,3.99951637662866810e+00,3.24538745957873047e+01,3.31797146963461955e+01,0.00000000000000000e+00,1,0,0
188,2.09277749294971213e-02,5.56007110381806224e-02,4.51604846175458138e-02,3.33674279242529154e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33230701320902101e-01,1.81260317802621973e-01,3.99951637662866810e+00,3.24538745957873047e+01,3.31797146963461955e+01,0.00000000000000000e+00,1,0,0
189,2.09295610361943524e-02,5.55972429311614724e-02,4.51604846175458208e-02,3.33642322781758649e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33274953485572289e-01,1.81234889129691767e-01,3.99951637662866810e+00,3.24538745957873047e+01,3.31797146963461955e+01,0.00000000000000000e+00,1,0,0
190,2.09313450109799362e-02,5.55938237869203836e-02,4.51604846175458347e-02,3.33610839588165536e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33319035885478565e-01,1.81215279000613183e-01,3.99951637662866810e+00,3.24537598819906634e+01,3.31798319761639462e+01,0.00000000000000000e+00,1,1,1
191,2.09331173071123505e-02,5.55905507048558914e-02,4.51604846175458138e-02,3.33580436062666796e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33362595794911565e-01,1.81191932026252056e-01,3.99951637662866810e+00,3.24537598819906634e+01,3.31798319761639462e+01,0.00000000000000000e+00,1,0,0
192,2.09348884240715058e-02,5.55874245019773172e-02,4.51604846175458208e-02,3.33551267487694481e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33405801846539229e-01,1.81169152019688307e-01,3.99951637662866810e+00,3.24537598819906634e+01,3.31798319761639462e+01,0.00000000000000000e+00,1,0,0
193,2.09366496711920411e-02,5.55845099897841130e-02,4.51604846175458069e-02,3.33523004629956432e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33448568159051384e-01,1.81147085060184398e-01,3.99951637662866810e+00,3.24537598819906634e+01,3.31798319761639462e+01,0.00000000000000000e+00,1,0,0
194,2.09384136177904329e-02,5.55816527588219797e-02,4.51604846175458138e-02,3.33496814624046206e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33490834792222579e-01,1.81125785882986889e-01,3.99951637662866810e+00,3.24537598819906634e+01,3.31798319761639462e+01,0.00000000000000000e+00,1,0,0
195,2.09401584069619472e-02,5.55788759696488888e-02,4.51604846175458069e-02,3.33471485917652549e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33532487953356271e-01,1.81094666659765036e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,1,0
196,2.09419020587284059e-02,5.55761283454558538e-02,4.51604846175458277e-02,3.33446623127643116e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33573993566644855e-01,1.81074157789640644e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,0,0
197,2.09436182712510847e-02,5.55734332519428539e-02,4.51604846175458000e-02,3.33422192330072864e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33614834671913052e-01,1.81055033431119616e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,0,0
198,2.09453351181006289e-02,5.55707858281180508e-02,4.51604846175458277e-02,3.33398125431971989e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33655590927559587e-01,1.81036913897560936e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,0,0
199,2.09470749715636520e-02,5.55681845537501426e-02,4.51604846175458069e-02,3.33375876110044503e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33696322104585275e-01,1.81019598539719162e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,0,0
200,2.09488106159493072e-02,5.55656298662437972e-02,4.51604846175458000e-02,3.33353965972766966e-02,3.29404475492097948e-01,5.50870879458858269e+01,9.63630336411470806e-02,3.46640815829057647e-01,3.33736878249245195e-01,1.81002976642733016e-01,3.99951637662866810e+00,3.24540047941688101e+01,3.31795815865750043e+01,0.00000000000000000e+00,1,1,1
